Generate New Invoices Past Due Date,为逾期订单生成新发票,
Generate Schedule,生成排期表,
Generate Stock Closing Entry,生成库存结算分录,
Generate To Delete List,生成待删除列表,
Generate To Delete list first,请先生成待删除列表,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.",生成要发货物料的装箱单，包括包裹号，内容和重量。,
Generated,已生成,
Generating Master Production Schedule...,正在生成主生产计划...,
Generating Preview,生成预览,
Get Actual Demand,获取实际需求,
Get Advances Paid,选预付款,
Get Advances Received,选预收款,
Get Allocations,获取已核销明细,
Get Balance,获取余额,
Get Current Stock,刷新当前库存,
Get Customer Group Details,获取客户组信息,
Get Delivery Schedule,获取交货计划,
Get Entries,选凭证,
Get Finished Goods,获取产成品,
Get Finished Goods for Manufacture,获取待计划物料,
Get Invoices,选发票,
Get Invoices based on Filters,根据过滤条件获取发票,
Get Item Locations,分配可拣货仓,
Get Items,选物料,
Get Items From,选物料,
Get Items for Purchase / Transfer,获取需采购/调拨的物料,
Get Items for Purchase Only,仅获取需采购的物料,
Get Items from BOM,从物料清单选物料,
Get Items from Material Requests against this Supplier,从该供应商的物料请求获取物料,
Get Items from Product Bundle,从套件选物料,
Get Latest Query,获取最新查询,
Get Material Request,获取物料需求,
Get Material Requests,获取物料申请,
Get Outstanding Invoices,选未付发票,
Get Outstanding Orders,选未关闭订单,
Get Payment Entries,获取待清账单据,
Get Payments from,选付款,
Get Raw Materials Cost from Consumption Entry,入库成品原材料成本取自工单耗用,
Get Sales Orders,获取销售订单,
Get Secondary Items,获取副产品,
Get Started Sections,售后支持服务简介,
Get Stock,导出库存数据,
Get Sub Assembly Items,计算子装配件需求,
Get Suppliers,选供应商,
Get Suppliers By,获得供应商,
Get Timesheets,选工时单,
Get Unreconciled Entries,选未核销凭证,
Get stops from,获取站点来源,
Getting Secondary Items,正在获取副产品,
Gift Card,礼品卡,
Give free item for every N quantity,每满多少个就送，多买多送,
Global Defaults,全局默认值,
Go back,返回,
Go to {0} List,前往 {0} 列表,
Goal,目标,
Goods,货物,
Goods In Transit,在途物料,
Goods Transferred,已调拨,
Goods are already received against the outward entry {0},出库移动物料{0}已收货,
Government,政府,
Grace Period,宽限期,
Grade,等级,
Graduate,学位,
Grand Total,总计,
Grand Total (Company Currency,合计（公司本位币,
Grand Total (Company Currency),总计（本币）,
Grand Total (Transaction Currency),合计（交易币种）,
Grand Total must match sum of Payment References,合计金额必须与付款参考之和匹配,
Grant Commission,付佣金,
Greater Than Amount,大于金额,
Green,绿色,
Greeting Message,问候语,
Greeting Subtitle,问候子标题,
Greeting Title,问候标题,
Greetings Section,问候语版块,
Gross Margin,毛利润,
Gross Margin %,毛利率％,
Gross Profit,毛利,
Gross Profit / Loss,总利润/亏损,
Gross Profit Percent,毛利率,
Gross Profit Ratio,毛利率,
Gross Total,毛总额,
Gross Weight,毛重,
Gross Weight UOM,毛重单位,
Gross and Net Profit Report,净毛利报告,
Group,组,
Group By,分组依据,
Group By Customer,按客户分组,
Group By Supplier,按供应商分组,
Group Name,组名称,
Group Node,组节点,
Group Same Items,合并相同物料,
Group Warehouses cannot be used in transactions. Please change the value of {0},标识为组的仓库不可被用于业务交易中，请修改所选的仓库{0},
Group by,分组字段,
Group by Material Request,按物料需求分组,
Group by Party,按往来单位分组,
Group by Purchase Order,按采购订单分组,
Group by Sales Order,按销售订单分组,
Group by Voucher,按凭证分组,
Group node warehouse is not allowed to select for transactions,实际业务单据中不可使用组节点仓库,
Group same items,合并相同物料,
Groups,组,
Growth View,增长视图,
H - F,H - F,
HR,人事,
HR & Payroll,人力资源与薪资,
HR & Payroll Settings,人力资源与薪资设置,
HR Manager,人资经理,
HR User,人资职员,
Half Yearly,每半年,
Half-Yearly,每半年,
Half-yearly,每半年,
Handle Employee Advances,处理员工预支款,
Hardware,硬件,
Has Alternative Item,存在替代物料,
Has Batch No,启用批号管理,
Has Certificate ,持有证书,
Has Corrective Cost,存在纠正成本,
Has Expiry Date,启用失效日期管理,
Has Item Scanned,已扫条码,
Has Operating Cost,有运营成本,
Has Print Format,有打印格式,
Has Priority,启用优先级,
Has Serial No,启用序列号管理,
Has Subcontracted,已外包,
Has Unit Price Items,包含单价物料,
Has Variants,有多种规格,
Have Default Naming Series for Batch ID?,默认由单据编号模板自动生成批号？,
Heads (or groups) against which Accounting Entries are made and balances are maintained.,科目（组），用于日记账凭证记账以及计算其余额,
Health Details,健康信息,
Health Insurance,健康保险,
Health Insurance No,健康保险编号,
Health Insurance Provider,健康保险提供商,
Heatmap,热力图,
Height (cm),高(公分),
"Hello,",您好：,
Help,帮助,
Help Article,帮助文章,
Help Articles,帮助文章,
Help Results for,帮助结果,
Help Section,帮助,
Help Text,帮助文本,
Helps you distribute the Budget/Target across months if you have seasonality in your business.,若业务存在季节性波动，可帮助您将预算/目标分摊至各月,
Here are the error logs for the aforementioned failed depreciation entries: {0},上述失败折旧分录的错误日志如下：{0},
Here are the options to proceed:,选择以下方式继续,
"Here, you can select a senior of this Employee. Based on this, Organization Chart will be populated.",此处可选择该员工的上级，组织架构图将基于此生成,
"Here, your weekly offs are pre-populated based on the previous selections. You can add more rows to also add public and national holidays individually.",此处每周休息日已根据先前选择预填充，您可新增行单独添加公共及国家节假日,
"Hi,",您好：,
Hidden Line (Internal Use Only),隐藏行（仅内部使用）,
Hidden list maintaining the list of contacts linked to Shareholder,隐藏列表维护链接到股东的联系人列表,
Hide Currency Symbol,隐藏货币符号,
Hide Customer's Tax ID from Sales Transactions,销售交易中不显示客户纳税登记号,
Hide If Zero,零值时隐藏,
Hide Images,隐藏图片,
Hide Recent Orders,隐藏近期订单,
Hide Unavailable Items,隐藏不可用物料,
Hide this line if amount is zero,金额为零时隐藏此行,
Hide timesheets,隐藏工时表,
High,高,
"Higher the number, higher the priority",数字越大，优先级越高,
Hold,临时冻结,
Hold Invoice,冻结发票,
Hold Type,临时冻结类型,
Holiday,假日,
Holiday Date {0} added multiple times,节假日日期{0}被重复添加,
Holiday List,假日列表,
Holiday List Name,假期表名称,
Holidays,假期,
Hour Rate,工费率,
Hourly,每小时,
Hours,小时,
Hours Spent,耗时,
How Pricing Rule is applied?,定价规则如何应用？,
How frequently?,频率？,
How many units of the final product this BOM makes.,此物料清单制造的成品数量。,
How often should Project and Company be updated based on Sales Transactions?,项目和公司主数据中的销量统计多久更新一次？,
How often should Project be updated of Total Purchase Cost ?,更新项目总采购成本的频率,
How this line gets its data,此行如何获取数据,
How to format and present values in the financial report (only if different from column fieldtype),如何在财务报表中格式化和呈现值（仅在与列字段类型不同时使用）,
Hrs,时长(小时),
Human Resources,人力资源,
I - J,I - J,
I - K,I - K,
IBAN,IBAN,
ID,编号,
IMPORTANT: Create a backup before proceeding!,重要提示：请在继续之前创建备份！,
IP Address,IP地址,
ISBN,国际标准书号,
ISBN-10,ISBN-10,
ISBN-13,ISBN-13,
ISSN,国际标准刊号,
Id,编号,d
Identification of the package for the delivery (for print),打包物料的标志（用于打印）,
Identifying Decision Makers,确定决策人,
Idle,闲置,
"If ""Months"" is selected, a fixed amount will be booked as deferred revenue or expense for each month irrespective of the number of days in a month. It will be prorated if deferred revenue or expense is not booked for an entire month",如果选择“月”，则无论一个月的天数如何，都会将固定金额记录为每个月的递延收入或费用。如果整个月未记录递延收入或费用，则将按比例分配,
"If <b>Enabled</b> - Reconciliation happens on the <b>Advance Payment posting date</b><br>
If <b>Disabled</b> - Reconciliation happens on oldest of 2 Dates: <b>Invoice Date</b> or the <b>Advance Payment posting date</b><br>
","如果 <b>启用</b> - 对账发生在 <b>预付款过账日期</b><br>
如果 <b>禁用</b> - 对账发生在 2 个日期中最早的日期： <b>发票日期</b> 或 <b>预付款过账日期</b><br>
",
"If Auto Opt In is checked, then the customers will be automatically linked with the concerned Loyalty Program (on save)",如果勾选，则新客户将自动被分配该积分方案,
If Income or Expense,收入或费用,
"If an operation is divided into sub operations, they can be added here.",若工序被拆分为子工序，可在此处添加,
"If blank, parent Warehouse Account or company default will be considered in transactions",如果为空，则取父仓库或公司主数据里默认的存货科目,
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.",如勾选，从采购入库创建采购发票时包含被退货数量,
"If checked, Stock will be reserved on <b>Submit</b>",勾选后，在订单<b>提交</b>时会创建库存预留,
"If checked, picked qty won't automatically be fulfilled on submit of pick list.",如勾选，拣货单提交时不自动更新拣货数量,
"If checked, the tax amount will be considered as already included in the Paid Amount in Payment Entry",如勾选，收付款凭证中付款金额就含税,
